call_id,ticker,as_of,split
2416743,AMZN,2021-10-26,excluded
2416760,FTV,2021-10-28,excluded
2417756,EMN,2021-10-28,excluded
2417832,CBOE,2021-10-29,excluded
2417834,CHTR,2021-10-29,excluded
2418013,XOM,2021-10-28,excluded
2418104,RCL,2021-10-28,excluded
2418231,MHK,2021-10-29,excluded
2418243,CPT,2021-10-27,excluded
2418258,NWL,2021-10-28,excluded
2418262,GWW,2021-10-29,excluded
2418264,CVX,2021-10-29,excluded
2418272,LYB,2021-10-29,test
2418365,PSX,2021-10-29,excluded
2420219,ON,2021-10-29,excluded
2420570,ANET,2021-11-01,excluded
2420600,MCK,2021-11-01,test
2421025,WAT,2021-11-02,excluded
2421057,CTLT,2021-11-02,excluded
2421060,CAR,2021-11-02,excluded
2421070,ROK,2021-11-02,excluded
2421082,ZBRA,2021-11-02,excluded
2421241,WMB,2021-11-02,excluded
2421320,CMI,2021-11-02,excluded
2421340,HSIC,2021-11-05,excluded
2421380,GNRC,2021-11-05,test
2421450,MPC,2021-11-02,test
2421452,MLM,2021-11-02,excluded
2421458,LPX,2021-11-02,excluded
2421539,COP,2021-11-01,excluded
2421761,O,2021-11-01,excluded
2421895,EIX,2021-11-02,excluded
2421913,WU,2021-10-29,excluded
2422750,VRSK,2021-11-02,excluded
2422806,FMC,2021-11-03,excluded
2422844,CRL,2021-11-03,excluded
2422860,ES,2021-11-03,test
2422898,CTRA,2021-11-03,excluded
2422905,BWA,2021-11-03,test
2423104,OKE,2021-11-02,excluded
2423119,ETR,2021-11-03,excluded
2423120,NI,2021-11-03,excluded
2423142,PRU,2021-11-03,excluded
2423163,DVN,2021-11-02,test
2423258,TPR,2021-11-10,excluded
2423734,QCOM,2021-11-03,test
2423782,MGM,2021-11-02,excluded
2423796,LUMN,2021-11-03,excluded
2423870,PTC,2021-11-03,excluded
2424741,EPAM,2021-11-03,test
2424753,IRM,2021-11-04,excluded
2424804,BDX,2021-11-03,excluded
2424864,REGN,2021-11-03,excluded
2424874,MUR,2021-11-03,excluded
2424923,AES,2021-11-04,excluded
2424944,PENN,2021-11-04,excluded
2424945,NRG,2021-11-04,excluded
2424970,PWR,2021-11-04,excluded
2425014,COTY,2021-11-08,excluded
2425021,MET,2021-11-03,excluded
2425030,BLDR,2021-11-04,test
2425070,VMC,2021-11-03,excluded
2425145,CF,2021-11-03,excluded
2425261,TRGP,2021-11-04,excluded
2425373,APA,2021-11-03,excluded
2425388,ZTS,2021-11-04,excluded
2425661,SO,2021-11-04,excluded
2426175,FTNT,2021-11-04,test
2426198,FSLR,2021-11-04,excluded
2426479,FRT,2021-11-04,test
2427147,IR,2021-11-04,excluded
2427294,FLR,2021-11-05,excluded
2427310,AIG,2021-11-05,excluded
2427319,KIM,2021-11-08,excluded
2427492,GT,2021-11-04,test
2427628,VTR,2021-11-05,excluded
2427841,PNW,2021-11-05,excluded
2428171,CAH,2021-11-08,excluded
2430104,PYPL,2021-11-08,excluded
2430817,DHI,2021-11-08,excluded
2431058,SYY,2021-11-09,excluded
2431096,IFF,2021-11-09,excluded
2434124,FICO,2021-11-10,excluded
2435207,OGN,2021-11-10,excluded
2439343,TSN,2021-11-15,excluded
2440881,WMT,2021-11-15,excluded
2441395,TDG,2021-11-16,excluded
2443958,M,2021-11-17,excluded
2444000,BBWI,2021-11-17,test
2444013,KSS,2021-11-18,test
2447208,KEYS,2021-11-22,excluded
2447228,A,2021-11-19,test
2447241,URBN,2021-11-22,excluded
2447489,ANF,2021-11-22,excluded
2447510,SJM,2021-11-23,excluded
2452930,HPE,2021-11-30,excluded
2452962,CRM,2021-11-30,excluded
2452978,NTAP,2021-11-30,excluded
2454328,KR,2021-12-02,excluded
2456232,AZO,2021-12-01,test
2462246,NDSN,2021-12-16,excluded
2462760,DRI,2021-12-17,excluded
2463373,GIS,2021-12-21,excluded
2463707,PAYX,2021-12-22,test
