call_id,year,ticker,cik,company,score,runner_up,runner_up_score,date,date_source,call_type,flags
2278179,2021,J,52988,,12,AI,3,2021-05-10,pdf_page1,earnings,match:greeting0;match:greeting6
2278185,2021,VTRS,1792044,,15,EMRH,3,2021-05-10,pdf_page1,earnings,match:greeting0;match:greeting6
2280113,2021,TDG,1260221,,21,,0,2021-05-11,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2280946,2021,EA,712515,,13,,0,2021-05-11,pdf_page1,earnings,match:greeting0
2283814,2021,,,,3,INTC,3,2021-06-01,pdf_page1,earnings,unresolved:ambiguous
2290247,2021,WMT,104169,,15,,0,2021-05-20,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2290291,2021,M,794367,,15,PII,3,2021-05-17,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2292079,2021,,,,3,KR,2,2021-06-17,pdf_page1,conference,unresolved:ambiguous
2292498,2021,JWN,72333,,3,AXP,1,2021-05-25,pdf_created,unknown,date_from_creation_stamp
2292920,2021,KEYS,1601046,,13,JPM,4,2021-05-19,pdf_created,earnings,match:greeting0;match:greeting2;match:greeting6;date_from_creation_stamp
2292973,2021,CSCO,858877,,12,,0,2021-05-19,pdf_page1,earnings,match:greeting0;match:greeting6
2293657,2021,KSS,885639,,21,UAA,3,,,earnings,match:greeting0;match:greeting1;match:greeting6;no_date
2294414,2021,AMAT,6951,,16,,0,,,earnings,match:greeting0;match:greeting6;no_date
2294453,2021,PANW,1327567,,14,CRWD,3,2021-05-20,pdf_page1,earnings,
2295110,2021,VFC,103379,,12,POWW,3,2021-05-20,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2295237,2021,DE,315189,,15,,0,2021-05-17,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2299459,2021,A,1090872,,13,CODX,3,2021-05-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2299544,2021,URBN,912615,,16,PPLI,3,2021-05-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2300345,2021,ANF,1018840,,13,DXYN,3,2021-05-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2301221,2021,DXC,1688568,,4,,0,2021-05-26,pdf_page1,earnings,
2303033,2021,HPQ,47217,,18,GM,1,2021-05-27,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2303096,2021,ADSK,769397,,15,,0,2021-05-27,pdf_page1,earnings,match:greeting0;match:greeting6
2303105,2021,,,,3,CRM,3,2021-05-27,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2308196,2021,NTAP,1002047,,15,,0,2021-06-02,pdf_page1,earnings,match:greeting0;match:greeting6
2308715,2021,CIEN,936395,,15,NOK,2,2021-06-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2309569,2021,COO,711404,Microsoft,21,MSFT,2,2021-06-03,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting1;match:greeting6
2314184,2021,CPB,16732,,10,,0,2021-06-08,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2314645,2021,MKC,63754,,3,,0,2021-07-01,pdf_page1,earnings,
2322488,2021,JBL,898293,,15,,0,2021-06-17,pdf_page1,earnings,match:greeting0;match:greeting6
2323013,2021,ADBE,796343,,9,NFLX,3,,,earnings,match:greeting1;no_date
2326894,2021,DRI,940944,,12,,0,2021-06-23,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2327819,2021,PAYX,723531,,15,,0,2021-06-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2330095,2021,FDS,1013237,FactSet Research Systems Inc.,14,,0,2021-06-29,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2330897,2021,GIS,40704,,13,,0,2021-09-22,pdf_page1,earnings,match:greeting0;match:greeting6
2331096,2021,STZ,16918,,14,CRD-A,3,2021-07-14,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2331397,2021,MU,723125,,13,TXN,2,2021-06-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2332117,2021,WBA,1618921,,14,OPCH,1,2021-07-01,pdf_page1,earnings,match:greeting0;match:greeting6
2336199,2021,HII,1501585,,8,NOC,3,2021-08-05,pdf_page1,earnings,match:greeting6
2337813,2021,,,,3,WMB,3,2021-08-03,pdf_page1,earnings,unresolved:ambiguous
2338551,2021,NEM,1164727,,9,MSTR,2,2021-07-20,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2343904,2021,FTV,1659166,,3,,0,2021-07-29,pdf_page1,earnings,
2343913,2021,JPM,19617,,14,MGHL,2,2021-07-13,pdf_page1,earnings,match:greeting0;match:greeting6
2343944,2021,CAG,23217,,13,,0,2021-07-13,pdf_page1,earnings,match:greeting0;match:greeting6
2343979,2021,FAST,815556,,15,PPLI,2,2021-07-13,pdf_page1,earnings,match:greeting0;match:greeting6
2343980,2021,GS,886982,Goldman Sachs & Co. LLC,26,AAPL,3,2021-07-13,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting3
2344877,2021,BLK,2012383,,9,,0,2021-07-14,pdf_page1,earnings,match:greeting0
2344909,2021,RFL,1713863,,3,ALLO,1,2021-07-28,pdf_page1,conference,
2344910,2021,BAC,70858,,6,,0,2021-07-14,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2344969,2021,C,831001,,9,WFC,2,2021-07-14,pdf_page1,earnings,match:greeting0
2344985,2021,,,,3,NOW,3,2021-07-28,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2345027,2021,WFC,72971,,14,,0,2021-07-14,pdf_page1,earnings,match:greeting0
2345446,2021,MSFT,789019,,3,,0,2021-07-29,pdf_created,unknown,date_from_creation_stamp
2345958,2021,BNY,1390777,,25,LMT,1,2021-07-14,pdf_created,earnings,match:greeting0;match:greeting2;match:greeting6;date_from_creation_stamp
2345979,2021,TFC,92230,,13,WFC,1,2021-07-15,pdf_page1,earnings,match:greeting0;match:greeting6
2346012,2021,USB,36104,US Bancorp,8,WFC,2,2021-07-15,pdf_page1,earnings,match:pdf_company;match:greeting0
2346358,2021,AA,1675149,,9,,0,2021-07-15,pdf_page1,earnings,match:greeting0
2346666,2021,WDC,106040,,17,SNDK,3,,,unknown,no_date
2347071,2021,EQT,33213,,6,,0,2021-07-29,pdf_page1,meeting,match:greeting0
2347147,2021,FHN,36966,,18,BRC,3,2021-07-16,pdf_page1,earnings,match:greeting0
2347180,2021,STT,93751,,33,IVZ,3,2021-07-16,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2347546,2021,TSCO,916365,,31,MSTR,3,2021-07-19,pdf_page1,earnings,match:greeting0;match:greeting6
2347568,2021,AN,350698,,15,TSLA,3,2021-07-16,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2347738,2021,JBHT,728535,,22,UNP,2,2021-07-19,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2347742,2021,ZION,109380,,6,RXRX,2,2021-07-19,pdf_page1,earnings,match:greeting0
2347967,2021,PPG,79879,,6,VNCE,3,2021-07-19,pdf_page1,earnings,match:greeting0
2347998,2021,SYF,1601712,,14,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348000,2021,SNV,18349,,15,BRC,2,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348037,2021,TRV,86312,,7,QMCO,3,2021-07-20,pdf_page1,earnings,match:greeting2
2348044,2021,PM,1413329,,14,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348060,2021,OMC,29989,,15,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348075,2021,KEY,91576,,14,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348102,2021,DOV,29905,,15,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348119,2021,STLD,1022671,,21,,0,2021-07-20,pdf_page1,earnings,match:greeting0;match:greeting6
2348127,2021,LNT,352541,,19,ENGS,2,2021-08-06,pdf_page1,earnings,
2348467,2021,,,,2,BDX,0,,,earnings,unresolved:body_only_tail;no_date
2348543,2021,CMA,28412,,15,,0,2021-07-21,pdf_page1,earnings,match:greeting0;match:greeting6
2348545,2021,NDAQ,1120193,,9,BLK,3,2021-07-21,pdf_page1,earnings,match:greeting0
2348568,2021,VZ,732712,,12,BRC,3,2021-07-21,pdf_page1,earnings,match:greeting0;match:greeting6
2348571,2021,IPG,51644,,14,,0,2021-07-21,pdf_page1,earnings,match:greeting0;match:greeting6
2348580,2021,KO,21344,,14,,0,2021-07-21,pdf_page1,earnings,match:greeting0
2348599,2021,HOG,793952,,57,LVWR,3,2021-07-21,pdf_page1,earnings,match:greeting0;match:greeting6
2348604,2021,GWLIF,850918,,15,PRU,5,2021-08-04,pdf_page1,earnings,match:greeting6
2348617,2021,JNJ,200406,,29,EBS,1,2021-07-21,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
2348679,2021,NTRS,73124,The Northern Trust Company,26,STT,1,2021-07-21,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2348850,2021,LVS,1300514,,7,,0,2021-07-21,pdf_page1,earnings,match:greeting0
2348879,2021,CSX,277948,,12,,0,2021-07-21,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2349200,2021,DHR,313616,,9,CODX,3,2021-07-22,pdf_page1,earnings,match:greeting0
2349218,2021,DOW,1751788,,12,,0,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349243,2021,BIIB,875045,,15,,0,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349250,2021,MRSH,62709,,16,,0,2021-08-13,pdf_created,earnings,match:greeting6;date_from_creation_stamp
2349256,2021,T,732717,,16,MSFT,3,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2349268,2021,DHI,882184,,17,FOR,3,2021-07-21,pdf_created,earnings,match:greeting3;date_from_creation_stamp
2349300,2021,UNP,100885,,23,,0,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349318,2021,BX,1393818,,15,TASK,2,2021-07-22,pdf_page1,conference,match:greeting0;match:greeting6
2349331,2021,AEP,4904,,19,MCO,3,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting4;match:greeting6
2349349,2021,EFX,33185,,15,GLDI,1,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349395,2021,THC,70318,Tenet,15,,0,2021-07-21,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2349410,2021,SNA,91440,,32,FTRK,1,2021-07-20,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2349419,2021,FITB,35527,,13,,0,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349428,2021,DPZ,1286681,,23,,0,2021-07-30,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
2349441,2021,FCX,831259,,14,XYZ,3,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349468,2021,GPC,40987,,16,HD,1,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2349538,2021,CCI,1051470,,18,,0,2021-07-22,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2349728,2021,,,,3,ARVN,3,2021-07-28,pdf_page1,earnings,unresolved:ambiguous
2349793,2021,MRK,310158,,3,,0,2021-07-29,pdf_created,conference,date_from_creation_stamp
2349876,2021,VRSN,1014473,Adobe,15,ADBE,2,2021-07-22,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2349997,2021,COF,927628,,12,SNOW,2,2021-07-22,pdf_page1,earnings,match:greeting0;match:greeting6
2350310,2021,,,,3,ROP,3,2021-07-22,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2350346,2021,,,,3,QMCO,2,2021-07-22,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2350376,2021,AXP,4962,,20,PYPL,2,2021-07-22,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2350813,2021,HAS,46080,,15,AREN,3,2021-07-26,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2350828,2021,OTIS,1781335,,12,COMP,3,2021-07-26,pdf_page1,earnings,match:greeting0;match:greeting6
2350894,2021,LMT,936468,,26,,0,2021-07-26,pdf_page1,earnings,match:greeting0
2351045,2021,,,,0,,0,2021-07-26,pdf_page1,earnings,unresolved:no_candidates
2351062,2021,TSLA,1318605,,9,AAPL,2,2021-07-26,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2351365,2021,XRX,1770450,,13,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting3
2351379,2021,SWK,93556,,23,CB,2,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2351384,2021,BRO,79282,,15,,0,2021-07-26,pdf_page1,earnings,match:greeting0;match:greeting6
2351411,2021,GE,40545,,13,IART,1,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351438,2021,ROK,1024478,,14,INTJ,3,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351444,2021,UPS,1090727,,12,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351452,2021,RTX,101829,,15,BA,3,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351455,2021,GLW,24741,,15,AAPL,2,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351490,2021,AMP,820027,,13,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351493,2021,BSX,885725,,15,WFC,1,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351514,2021,IQV,1478242,,9,SNIRF,2,2021-07-27,pdf_page1,earnings,match:greeting0
2351516,2021,MMM,66740,,12,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351520,2021,IVZ,914208,,15,OPY,3,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351522,2021,ADM,7084,,12,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351608,2021,HUBB,48898,,15,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351721,2021,MSCI,1408198,,12,BLK,3,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2351784,2021,PCAR,75362,PACCAR Inc.,17,,0,2021-07-27,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
2351835,2021,,,,4,APG,3,2021-07-29,pdf_page1,earnings,unresolved:ambiguous
2352078,2021,AMD,2488,,12,INTC,3,2021-07-27,pdf_created,conference,match:greeting0;match:greeting6;date_from_creation_stamp
2352095,2021,CHRW,1043277,,12,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2352096,2021,MDLZ,1103982,,17,,0,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2352099,2021,MAT,63276,,15,NFLX,3,2021-07-27,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2352168,2021,V,1403161,,12,NBHC,2,2021-07-27,pdf_page1,earnings,match:greeting0;match:greeting6
2352518,2021,BG,1996862,,12,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352592,2021,TMO,97745,,14,CODX,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352597,2021,TER,97210,,21,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2352602,2021,,,,0,,0,2021-07-28,pdf_page1,earnings,unresolved:no_candidates
2352618,2021,GD,40533,,15,SYK,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352655,2021,NSC,702165,,22,TGT,2,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352760,2021,PFG,1126328,,14,GAMG,2,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352761,2021,OLN,74303,,12,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352767,2021,EHC,785161,,18,CSL,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352794,2021,IEX,832101,,12,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352893,2021,EQR,906107,,15,OBT,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2352920,2021,BA,12927,,19,UAL,1,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2352986,2021,MCO,1059556,,15,FISI,1,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353021,2021,AVY,8818,,14,INTJ,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353311,2021,ALGN,1097149,,8,,0,2021-07-28,pdf_created,earnings,match:greeting6;date_from_creation_stamp
2353320,2021,QCOM,804328,,15,AAPL,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353354,2021,CTSH,1058290,,14,MSFT,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353364,2021,LRCX,707549,,15,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353372,2021,PYPL,1633917,,15,FISV,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353391,2021,F,37996,,16,,0,2021-07-28,pdf_page1,conference,match:greeting0;match:greeting6
2353394,2021,PTC,857005,,12,AREN,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353423,2021,EQIX,1101239,,15,MSFT,2,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2353962,2021,TXT,217346,Latitude,15,,0,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2353993,2021,TFX,96943,,15,MDLN,2,,,earnings,match:greeting0;match:greeting6;no_date
2353999,2021,LKQ,1065696,,12,,0,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354000,2021,MAS,62996,,15,HD,3,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354010,2021,RJF,720005,,19,,0,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2354017,2021,CBRE,1138118,,12,,0,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354033,2021,ICE,1571949,,12,BKKT,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354059,2021,WAB,943452,,15,RFL,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354060,2021,HBAN,49196,,17,PERF,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2354069,2021,WST,105770,,13,,0,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354077,2021,KIM,879101,,13,ACI,3,2021-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354114,2021,MO,764180,,15,CRON,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354119,2021,LH,920148,,15,CODX,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354122,2021,SCI,89089,,12,,0,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354136,2021,SPGI,64040,,16,SNOW,2,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2354140,2021,IR,1699150,,27,MMS,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354144,2021,NOC,1133421,,26,FRHC,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354145,2021,BAX,10456,,20,CALX,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2354156,2021,MA,1141391,,15,TRCK,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354187,2021,AMT,1053507,,15,,0,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354274,2021,IP,51434,,17,GPK,3,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354307,2021,CMCSA,1166691,,15,UVV,3,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354389,2021,TAP,24545,,7,FRHC,3,2021-07-29,pdf_page1,earnings,match:greeting0
2354390,2021,BC,14930,,15,FRHC,3,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2354405,2021,URI,1067701,,13,,0,2021-07-30,pdf_created,earnings,match:greeting6;date_from_creation_stamp
2354555,2021,XEL,72903,Xcel Energy,22,ENGS,3,2021-07-28,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
2354572,2021,SO,92122,,12,GPJA,5,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2354835,2021,AVB,915912,,15,METRY,3,2021-07-28,pdf_page1,earnings,match:greeting0;match:greeting6
2355318,2021,DXCM,1093557,,15,PPLI,2,2021-07-28,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2355327,2021,EIX,827052,,10,TRCK,3,2021-07-29,pdf_page1,earnings,match:greeting0
2355334,2021,FSLR,1274494,,15,EBF,2,2021-07-29,pdf_page1,earnings,
2355344,2021,FTNT,1262039,,19,IT,2,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2355377,2021,GILD,882095,,13,,0,2021-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2355391,2021,KLAC,319201,,12,,0,2021-06-30,pdf_page1,earnings,match:greeting0;match:greeting6
2355392,2021,MTD,1037646,,16,,0,2021-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2355418,2021,AMZN,1018724,,7,F,1,2021-07-26,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2355465,2021,DLR,1297996,,16,BN,2,2021-07-29,pdf_created,earnings,match:greeting0;match:greeting5;match:greeting6;date_from_creation_stamp
2355466,2021,VRTX,875320,,15,MRNA,3,2021-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2356415,2021,X,1163302,,7,SNIRF,2,2021-07-29,pdf_page1,earnings,match:greeting0
2356424,2021,CBOE,1374310,,14,,0,2021-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2356434,2021,CAT,18230,,21,NMG,1,2021-07-30,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2356473,2021,CHTR,1091667,,6,CMCSA,3,2021-07-30,pdf_page1,earnings,match:greeting0
2356474,2021,ES,72741,NSTAR,8,MCO,3,2021-07-30,pdf_page1,earnings,match:pdf_company;match:greeting0
2356549,2021,PG,80424,,9,WFC,1,2021-07-30,pdf_page1,earnings,match:greeting6
2356711,2021,ITW,49826,,12,,0,2021-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2356713,2021,WY,106535,,15,,0,2021-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2356871,2021,LYB,1489393,,6,SSL,3,2021-07-30,pdf_page1,earnings,match:greeting0
2356897,2021,NWL,814453,,14,GGG,3,2021-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2356908,2021,GWW,277135,,13,,0,2021-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2356910,2021,CPT,906345,,13,PPLI,2,2021-07-31,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2356915,2021,CVX,93410,,19,NE,3,2021-07-30,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2356950,2021,MHK,851968,"Hawthorne Visual Communications, Inc.",8,,0,2021-07-30,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2359374,2021,,,,2,MSTR,1,2021-08-05,pdf_page1,earnings,unresolved:ambiguous
2359413,2021,ON,1097864,,14,,0,2021-08-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2359788,2021,ANET,1596532,,10,MSFT,3,2021-08-02,pdf_created,earnings,match:greeting1;date_from_creation_stamp
2359798,2021,TTWO,946581,,12,ENHA,3,2021-08-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2360350,2021,IT,749251,,15,,0,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360361,2021,INCY,879169,,15,LLY,3,2021-08-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2360371,2021,DD,1666700,,12,GM,1,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360399,2021,WAT,1000697,,15,SNIRF,2,,,earnings,match:greeting0;match:greeting6;no_date
2360411,2021,LHX,202058,,13,INTC,3,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360413,2021,ZBRA,877212,,12,,0,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360422,2021,FIS,1136893,,12,AXP,1,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360613,2021,SEE,1012100,,14,,0,2021-08-03,pdf_page1,earnings,match:greeting1;match:greeting6
2360652,2021,HSIC,1000228,"Henry Schein, Inc.",41,XRAY,1,2021-08-05,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting5;match:greeting6;date_from_creation_stamp
2360706,2021,CMI,26172,,9,CVX,3,2021-08-03,pdf_page1,earnings,match:greeting1
2360718,2021,LPX,60519,,13,HD,1,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2360743,2021,PEG,788784,,7,,0,2021-08-03,pdf_page1,earnings,match:greeting0
2360755,2021,XYL,1524472,,15,,0,2021-08-03,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2360770,2021,LLY,59478,Eli Lilly and Company,18,BIIB,2,2021-08-03,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2360831,2021,COP,1163165,,9,SNIRF,2,,,earnings,match:greeting1;no_date
2360926,2021,PSX,1534701,,18,,0,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2360995,2021,CLX,21076,,13,MSTR,3,2021-08-02,pdf_created,earnings,match:greeting0;match:greeting3;date_from_creation_stamp
2361097,2021,O,726728,,20,PROP,6,2021-08-02,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting3;match:greeting6;date_from_creation_stamp
2361302,2021,FICO,814547,FICO,15,,0,2021-06-30,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2361429,2021,,,,3,AMGN,3,2021-08-03,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2361738,2021,LUMN,18926,,15,QMCO,3,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2362176,2021,CVS,64803,,32,SNIRF,2,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2362223,2021,AIZ,1267238,,15,,0,2021-08-09,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2362233,2021,CAR,723612,,17,,0,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2362246,2021,CDW,1402057,,12,,0,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2362307,2021,KHC,1637459,,15,,0,2021-08-03,pdf_created,earnings,match:greeting0;match:greeting3;date_from_creation_stamp
2362316,2021,BWA,908255,,9,,0,2021-08-04,pdf_page1,earnings,match:greeting0
2362321,2021,VRSK,1442145,,12,,0,2021-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2362330,2021,FMC,37785,,16,,0,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2362405,2021,CRL,1100682,,13,,0,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2362465,2021,EMR,32604,,12,PCT,1,2021-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
