dataset,convention,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,gbdt_mse_std,dm_p_vs_persistence
maec,trading,ticker_disjoint,v,30,ewma,test,514,0.21031360835645588,0.3520307608143005,-0.14436787389814265,0.6043623415573985,,2.7172808159662787e-05
maec,trading,ticker_disjoint,v,30,ewma,val,254,0.19062927921907977,0.34616767974970075,-0.18066477529026725,0.5869725304697233,,0.001584748581190512
maec,trading,ticker_disjoint,v,30,garch,test,513,0.2417844978239241,0.3644921030455066,-0.3212435041426762,0.5255096484118817,,0.010624431882563144
maec,trading,ticker_disjoint,v,30,garch,val,254,0.260563029268751,0.36932664748467464,-0.6138003126318821,0.6677530839836644,,0.004238122254684699
maec,trading,ticker_disjoint,v,30,gbdt_tickerFE,test,514,0.14324486241950612,0.29094957746937805,0.2205696058620724,0.445678030650706,0.0011193971991555445,1.0780402911135728e-05
maec,trading,ticker_disjoint,v,30,gbdt_tickerFE,val,254,0.1277258697462172,0.2744166366720315,0.2089282615953047,0.6091198895765597,0.001267321051707841,0.006026487756828908
maec,trading,ticker_disjoint,v,30,har,test,514,0.14249842945657046,0.2850696874786288,0.22463113050366568,0.5065182727318043,,6.962234535952889e-07
maec,trading,ticker_disjoint,v,30,har,val,254,0.13287406280621347,0.2783655584825451,0.17704286483342546,0.5607751646975059,,0.020317789746038116
maec,trading,ticker_disjoint,v,30,persistence,test,514,0.1837814684888431,0.32595246272364653,0.0,0.4818499281750203,,
maec,trading,ticker_disjoint,v,30,persistence,val,254,0.16145927549351458,0.3220789160322218,0.0,0.5954477710324445,,
maec,calendar,combined,dv,3,ewma,test,59,1.1130710427347725,0.8206246731724268,0.5251223672560646,0.6701098901098901,,0.03322305131804408
maec,calendar,combined,dv,3,ewma,val,1,0.009142010479893034,0.09561386133763783,0.15417479931937117,,,
maec,calendar,combined,dv,3,garch,test,59,1.2982710345712298,0.8446173663822039,0.44610914138738167,0.5974375624375623,,0.07310014894881404
maec,calendar,combined,dv,3,garch,val,1,0.034519264550537165,0.18579360739954742,-2.1937464882612385,,,
maec,calendar,combined,dv,3,gbdt_tickerFE,test,59,1.1643702955846031,0.8775687886785477,0.5032361921427435,0.5535757575757575,0.005804067960767891,0.03175412477078229
maec,calendar,combined,dv,3,gbdt_tickerFE,val,1,0.022549227814688804,0.12267842218144329,-1.0862703213369689,,0.02508389339333862,
maec,calendar,combined,dv,3,har,test,59,0.8831787853225764,0.7514852950604533,0.6232029809766721,0.6738561438561439,,0.014485820371578476
maec,calendar,combined,dv,3,har,val,1,0.2897381343603572,0.538273289659033,-25.806774743825013,,,
maec,calendar,combined,dv,3,persistence,test,59,2.343911285741616,1.1385220561203975,0.0,,,
maec,calendar,combined,dv,3,persistence,val,1,0.010808392174336412,0.1039634174810371,0.0,,,
maec,calendar,combined,dv,7,ewma,test,102,0.5081322261396707,0.5466522223821522,0.3346126048530579,0.5685595133356888,,6.249064079485256e-06
maec,calendar,combined,dv,7,ewma,val,4,0.05341028613885623,0.1944140676491165,0.7069481127587252,0.7999999999999999,,0.3306151425407491
maec,calendar,combined,dv,7,garch,test,102,0.5788671449013774,0.5670620168587893,0.2419868650956164,0.5685664853633254,,0.046149551993985204
maec,calendar,combined,dv,7,garch,val,4,0.15834668990886658,0.31582124841507797,0.1311824056594354,0.7999999999999999,,0.9045285025006706
maec,calendar,combined,dv,7,gbdt_tickerFE,test,102,0.5404323778905488,0.5459261597339934,0.29231630335758824,0.5184342274602717,0.010422078739759248,0.0256696902597481
maec,calendar,combined,dv,7,gbdt_tickerFE,val,4,0.1985912097229801,0.37826787421726876,-0.08963147374917642,0.19999999999999998,0.03041060032320644,0.9497376027485424
maec,calendar,combined,dv,7,har,test,102,0.4239049961706145,0.487604432963477,0.44490621400932506,0.5924974083261132,,7.662779248757822e-05
maec,calendar,combined,dv,7,har,val,4,0.09947547104494246,0.26872239505315687,0.4541973722412369,0.7999999999999999,,0.6015641481231374
maec,calendar,combined,dv,7,persistence,test,102,0.7636637391176555,0.6799005041711412,0.0,,,
maec,calendar,combined,dv,7,persistence,val,4,0.18225539047589412,0.37962286565299974,0.0,,,
maec,calendar,combined,dv,15,ewma,test,102,0.34383098573785337,0.4434655981822551,0.25288293601244705,0.6576097824996875,,3.657004271503774e-05
maec,calendar,combined,dv,15,ewma,val,4,0.026196968636295448,0.15664147219670455,0.4962319141615382,0.7999999999999999,,0.33960878458568294
maec,calendar,combined,dv,15,garch,test,102,0.41628252257725934,0.4745145716284816,0.09545157662323511,0.5295002796137214,,0.5741305302532279
maec,calendar,combined,dv,15,garch,val,4,0.0835689604287192,0.24787615815976882,-0.6070323179437667,0.7999999999999999,,0.6660320896991442
maec,calendar,combined,dv,15,gbdt_tickerFE,test,102,0.33926111175602547,0.44712878535065476,0.26281290443797883,0.5317458780962941,0.005611379681691602,0.04081570735796451
maec,calendar,combined,dv,15,gbdt_tickerFE,val,4,0.07011021579512795,0.20177820896298515,-0.34822046394707024,0.7999999999999999,0.008763195971917794,0.8467958936237863
maec,calendar,combined,dv,15,har,test,102,0.2699123830718672,0.3870053781837315,0.41350211138828086,0.5951359167426861,,0.00012859977881913453
maec,calendar,combined,dv,15,har,val,4,0.05761485457931355,0.23202317562675578,-0.10793448701042241,1.0,,0.8595155443052965
maec,calendar,combined,dv,15,persistence,test,102,0.46021032353717145,0.5078472756434226,0.0,,,
maec,calendar,combined,dv,15,persistence,val,4,0.052002040964333265,0.19855171659327098,0.0,,,
maec,calendar,combined,dv,30,ewma,test,102,0.27179242183547714,0.39976805588969083,-0.047659507771606435,0.27134703803259,,0.3942918986739305
maec,calendar,combined,dv,30,ewma,val,4,0.05719309389961898,0.22338030124306718,0.26596993553933146,0.7999999999999999,,0.46463635337428805
maec,calendar,combined,dv,30,garch,test,102,0.35521103913295193,0.4271328563284465,-0.36920749997339963,0.5140390922306528,,0.22426160376173201
maec,calendar,combined,dv,30,garch,val,4,0.13539556858485563,0.31890409733183567,-0.73769962699452,0.7999999999999999,,0.5367993624943942
maec,calendar,combined,dv,30,gbdt_tickerFE,test,102,0.1932099353857426,0.3207827176677518,0.2552469843131246,0.49802693010778193,0.004036397222163283,0.04201705850395106
maec,calendar,combined,dv,30,gbdt_tickerFE,val,4,0.03918153748385006,0.15904838344301458,0.49713462720837065,0.6000000000000001,0.007334553408463547,0.3894942754929853
maec,calendar,combined,dv,30,har,test,102,0.17389658176894776,0.30342266602013807,0.32969283680211814,0.6114881824095391,,0.0007958583361214757
maec,calendar,combined,dv,30,har,val,4,0.03471409530293133,0.13909672865300615,0.554470865702297,0.7999999999999999,,0.11201396302849044
maec,calendar,combined,dv,30,persistence,test,102,0.2594282014521925,0.3744514445471384,0.0,,,
maec,calendar,combined,dv,30,persistence,val,4,0.07791655501418981,0.26989277224288644,0.0,,,
maec,calendar,combined,har_resid,3,ewma,test,59,1.1130710427347725,0.8206246731724268,-0.26030092800318916,-0.05805194805194804,,0.15397919383290293
maec,calendar,combined,har_resid,3,ewma,val,1,0.009142010479893034,0.09561386133763783,0.9684473343487371,,,
maec,calendar,combined,har_resid,3,garch,test,59,1.2982710345712298,0.8446173663822039,-0.46999798471953014,0.2396869796869797,,0.09762452524623225
maec,calendar,combined,har_resid,3,garch,val,1,0.034519264550537165,0.18579360739954742,0.8808604720716384,,,
maec,calendar,combined,har_resid,3,gbdt_tickerFE,test,59,1.0928188789813527,0.8195412530076656,-0.23736993816286733,0.08491641691641691,0.018210648062299065,0.05903059649328258
maec,calendar,combined,har_resid,3,gbdt_tickerFE,val,1,0.013365419985441728,0.1044705567837865,0.9538706908051713,,0.01030014807350598,
maec,calendar,combined,har_resid,3,har,test,59,0.8831787853225764,0.7514852950604533,0.0,,,
maec,calendar,combined,har_resid,3,har,val,1,0.2897381343603572,0.538273289659033,0.0,,,
maec,calendar,combined,har_resid,3,persistence,test,59,0.8831787853225764,0.7514852950604533,0.0,,,
maec,calendar,combined,har_resid,3,persistence,val,1,0.2897381343603572,0.538273289659033,0.0,,,
maec,calendar,combined,har_resid,7,ewma,test,102,0.5081322261396707,0.5466522223821522,-0.1986936477039214,-0.051888004170485225,,0.0519001843157188
maec,calendar,combined,har_resid,7,ewma,val,4,0.05341028613885623,0.1944140676491165,0.46308084216333323,0.19999999999999998,,0.3706883978004574
maec,calendar,combined,har_resid,7,garch,test,102,0.5788671449013774,0.5670620168587893,-0.36555867501121253,0.24271825186678905,,0.08741546028066391
maec,calendar,combined,har_resid,7,garch,val,4,0.15834668990886658,0.31582124841507797,-0.5918164372132144,0.0,,0.7114451337027851
maec,calendar,combined,har_resid,7,gbdt_tickerFE,test,102,0.5307520012669116,0.5441446898293026,-0.2520541301978264,0.0835915111721611,0.009840978710452789,0.046679939166851626
maec,calendar,combined,har_resid,7,gbdt_tickerFE,val,4,0.1980313163207344,0.3881382133718119,-0.9907552509227621,-0.6399999999999999,0.030518058121822796,0.4687074483812583
maec,calendar,combined,har_resid,7,har,test,102,0.4239049961706145,0.487604432963477,0.0,,,
maec,calendar,combined,har_resid,7,har,val,4,0.09947547104494246,0.26872239505315687,0.0,,,
maec,calendar,combined,har_resid,7,persistence,test,102,0.4239049961706145,0.487604432963477,0.0,,,
maec,calendar,combined,har_resid,7,persistence,val,4,0.09947547104494246,0.26872239505315687,0.0,,,
maec,calendar,combined,har_resid,15,ewma,test,102,0.34383098573785337,0.4434655981822551,-0.2738614724701405,0.038506349012780015,,0.030205049881722894
maec,calendar,combined,har_resid,15,ewma,val,4,0.026196968636295448,0.15664147219670455,0.5453087779605124,-0.7999999999999999,,0.11900620379178475
maec,calendar,combined,har_resid,15,garch,test,102,0.41628252257725934,0.4745145716284816,-0.5422876039978477,0.2962146811681209,,0.05946387721494675
maec,calendar,combined,har_resid,15,garch,val,4,0.0835689604287192,0.24787615815976882,-0.4504759412987289,0.19999999999999998,,0.639518477637149
maec,calendar,combined,har_resid,15,gbdt_tickerFE,test,102,0.3367002338215845,0.4387078812503155,-0.24744270710964122,0.07133926847842216,0.002838214424417483,0.02115232292647102
maec,calendar,combined,har_resid,15,gbdt_tickerFE,val,4,0.06634652970753281,0.20912083240755405,-0.15155249791005004,0.48,0.004491982413343989,0.8926938527874511
maec,calendar,combined,har_resid,15,har,test,102,0.2699123830718672,0.3870053781837315,0.0,,,
maec,calendar,combined,har_resid,15,har,val,4,0.05761485457931355,0.23202317562675578,0.0,,,
maec,calendar,combined,har_resid,15,persistence,test,102,0.2699123830718672,0.3870053781837315,0.0,,,
maec,calendar,combined,har_resid,15,persistence,val,4,0.05761485457931355,0.23202317562675578,0.0,,,
maec,calendar,combined,har_resid,30,ewma,test,102,0.27179242183547714,0.39976805588969083,-0.5629543667316088,0.02248287849963483,,0.0016456827130564556
maec,calendar,combined,har_resid,30,ewma,val,4,0.05719309389961898,0.22338030124306718,-0.6475467213109098,-0.7999999999999999,,0.6215042958022285
maec,calendar,combined,har_resid,30,garch,test,102,0.35521103913295193,0.4271328563284465,-1.0426568223457804,0.3406240354552329,,0.026146915661574472
maec,calendar,combined,har_resid,30,garch,val,4,0.13539556858485563,0.31890409733183567,-2.900305262266839,0.19999999999999998,,0.2808261577988285
maec,calendar,combined,har_resid,30,gbdt_tickerFE,test,102,0.20230236104712013,0.32144447304529955,-0.16334869259198231,0.09841931378808204,0.0053501511006804675,0.10782501471951486
maec,calendar,combined,har_resid,30,gbdt_tickerFE,val,4,0.04324817608776409,0.1711015380091492,-0.2458390665336485,0.6000000000000001,0.00569970073182561,0.8812593412936501
maec,calendar,combined,har_resid,30,har,test,102,0.17389658176894776,0.30342266602013807,0.0,,,
maec,calendar,combined,har_resid,30,har,val,4,0.03471409530293133,0.13909672865300615,0.0,,,
maec,calendar,combined,har_resid,30,persistence,test,102,0.17389658176894776,0.30342266602013807,0.0,,,
maec,calendar,combined,har_resid,30,persistence,val,4,0.03471409530293133,0.13909672865300615,0.0,,,
maec,calendar,combined,v,3,ewma,test,59,1.1130710427347725,0.8206246731724268,0.5251223672560646,0.108038628038628,,0.033223051318044115
maec,calendar,combined,v,3,ewma,val,1,0.009142010479893034,0.09561386133763783,0.15417479931937117,,,
maec,calendar,combined,v,3,garch,test,59,1.2982710345712298,0.8446173663822039,0.44610914138738167,0.23804861804861802,,0.07310014894881404
maec,calendar,combined,v,3,garch,val,1,0.034519264550537165,0.18579360739954742,-2.1937464882612385,,,
maec,calendar,combined,v,3,gbdt_tickerFE,test,59,1.0583741475030959,0.8389814896364965,0.5484581033670712,0.09029503829503827,0.017774114664079934,0.030758728645227634
maec,calendar,combined,v,3,gbdt_tickerFE,val,1,0.024640560081275038,0.13242552262338672,-1.2797618446693584,,0.02356799473323178,
maec,calendar,combined,v,3,har,test,59,0.8831787853225764,0.7514852950604533,0.6232029809766721,0.19736763236763233,,0.014485820371578476
maec,calendar,combined,v,3,har,val,1,0.2897381343603572,0.538273289659033,-25.806774743825013,,,
maec,calendar,combined,v,3,persistence,test,59,2.343911285741616,1.1385220561203975,0.0,-0.10398767898767902,,
maec,calendar,combined,v,3,persistence,val,1,0.010808392174336412,0.1039634174810371,0.0,,,
maec,calendar,combined,v,7,ewma,test,102,0.5081322261396707,0.5466522223821522,0.3346126048530579,0.38527840980800254,,6.249064079485256e-06
maec,calendar,combined,v,7,ewma,val,4,0.05341028613885623,0.1944140676491165,0.7069481127587252,0.39999999999999997,,0.3306151425407491
maec,calendar,combined,v,7,garch,test,102,0.5788671449013774,0.5670620168587893,0.2419868650956164,0.4175825998383543,,0.046149551993985204
maec,calendar,combined,v,7,garch,val,4,0.15834668990886658,0.31582124841507797,0.1311824056594354,0.39999999999999997,,0.9045285025006706
maec,calendar,combined,v,7,gbdt_tickerFE,test,102,0.5257660416772263,0.5441067821936112,0.3115215313421828,0.17896926989040557,0.011155606024925815,0.020206606031344245
maec,calendar,combined,v,7,gbdt_tickerFE,val,4,0.24677931928244634,0.4319468222027165,-0.354030290341873,-0.7999999999999999,0.036746399406558446,0.7814108924181601
maec,calendar,combined,v,7,har,test,102,0.4239049961706145,0.487604432963477,0.44490621400932506,0.44899367721953026,,7.662779248757822e-05
maec,calendar,combined,v,7,har,val,4,0.09947547104494246,0.26872239505315687,0.4541973722412369,0.7999999999999999,,0.6015641481231374
maec,calendar,combined,v,7,persistence,test,102,0.7636637391176555,0.6799005041711412,0.0,0.2865106416676266,,
maec,calendar,combined,v,7,persistence,val,4,0.18225539047589412,0.37962286565299974,0.0,0.39999999999999997,,
maec,calendar,combined,v,15,ewma,test,102,0.34383098573785337,0.4434655981822551,0.25288293601244705,0.5358412763784164,,3.657004271503774e-05
maec,calendar,combined,v,15,ewma,val,4,0.026196968636295448,0.15664147219670455,0.4962319141615382,0.7999999999999999,,0.33960878458568294
maec,calendar,combined,v,15,garch,test,102,0.41628252257725934,0.4745145716284816,0.09545157662323511,0.6130602935032824,,0.5741305302532279
maec,calendar,combined,v,15,garch,val,4,0.0835689604287192,0.24787615815976882,-0.6070323179437667,0.19999999999999998,,0.6660320896991442
maec,calendar,combined,v,15,gbdt_tickerFE,test,102,0.34739450223932666,0.4481554736356067,0.24513970141031094,0.36276226471220185,0.004246475035419119,0.06519608337423168
maec,calendar,combined,v,15,gbdt_tickerFE,val,4,0.06784153142010281,0.18890399269497432,-0.3045936305967953,-0.08,0.010859511658090357,0.8725316734289281
maec,calendar,combined,v,15,har,test,102,0.2699123830718672,0.3870053781837315,0.41350211138828086,0.5890246798517833,,0.00012859977881913453
maec,calendar,combined,v,15,har,val,4,0.05761485457931355,0.23202317562675578,-0.10793448701042241,1.0,,0.8595155443052965
maec,calendar,combined,v,15,persistence,test,102,0.46021032353717145,0.5078472756434226,0.0,0.3851893984253099,,
maec,calendar,combined,v,15,persistence,val,4,0.052002040964333265,0.19855171659327098,0.0,0.7999999999999999,,
maec,calendar,combined,v,30,ewma,test,102,0.27179242183547714,0.39976805588969083,-0.047659507771606435,0.5665328336595643,,0.3942918986739305
maec,calendar,combined,v,30,ewma,val,4,0.05719309389961898,0.22338030124306718,0.26596993553933146,0.39999999999999997,,0.46463635337428805
maec,calendar,combined,v,30,garch,test,102,0.35521103913295193,0.4271328563284465,-0.36920749997339963,0.6553075711752101,,0.22426160376173201
maec,calendar,combined,v,30,garch,val,4,0.13539556858485563,0.31890409733183567,-0.73769962699452,0.7999999999999999,,0.5367993624943942
maec,calendar,combined,v,30,gbdt_tickerFE,test,102,0.20597158039848087,0.32926522856609947,0.2060555512256542,0.4634228335874281,0.003755536662862399,0.12758693167028645
maec,calendar,combined,v,30,gbdt_tickerFE,val,4,0.03759948142017714,0.15992321802422885,0.5174391191534369,-0.6399999999999999,0.009520736977267087,0.3845278071089904
maec,calendar,combined,v,30,har,test,102,0.17389658176894776,0.30342266602013807,0.32969283680211814,0.647833541594367,,0.0007958583361214757
maec,calendar,combined,v,30,har,val,4,0.03471409530293133,0.13909672865300615,0.554470865702297,0.7999999999999999,,0.11201396302849044
maec,calendar,combined,v,30,persistence,test,102,0.2594282014521925,0.3744514445471384,0.0,0.5555379212006316,,
maec,calendar,combined,v,30,persistence,val,4,0.07791655501418981,0.26989277224288644,0.0,0.7999999999999999,,
maec,calendar,temporal,dv,3,ewma,test,245,1.1723740664070483,0.8384875439034487,0.5096413866301606,0.6998508045613894,,1.182796857864689e-06
maec,calendar,temporal,dv,3,ewma,val,41,1.3168714013369534,0.9094040164581522,0.34966481700009977,0.6926829268292685,,0.004508565176626306
maec,calendar,temporal,dv,3,garch,test,245,1.3350020743167363,0.8846732811618757,0.44162039679532916,0.6848596979225143,,6.776160045559818e-05
maec,calendar,temporal,dv,3,garch,val,41,1.3564954177922866,0.9037517510449196,0.3300965493875536,0.7435540069686413,,0.029733125760573003
maec,calendar,temporal,dv,3,gbdt_tickerFE,test,245,1.3312226311447033,0.8666280889408908,0.44320119132691416,0.6290686286483034,0.015355582631158266,2.0025783406937485e-05
maec,calendar,temporal,dv,3,gbdt_tickerFE,val,41,1.6138206237300494,0.9317154520349428,0.20301684006732507,0.5488850174216029,0.04167513266232976,0.35434615743524284
maec,calendar,temporal,dv,3,har,test,245,1.0184324145615955,0.7835840774703342,0.5740292105353253,0.6937510999215553,,4.885333335893291e-08
maec,calendar,temporal,dv,3,har,val,41,1.1720098969526582,0.8522458567080362,0.4212044774921997,0.717247386759582,,0.005454831313272811
maec,calendar,temporal,dv,3,persistence,test,245,2.3908503581700478,1.2126762397233157,0.0,,,
maec,calendar,temporal,dv,3,persistence,val,41,2.0249118235652266,1.193510458070567,0.0,,,
maec,calendar,temporal,dv,7,ewma,test,506,0.5127953964121125,0.5614077196061836,0.34220437487514366,0.6583543760437696,,3.6156839356066565e-20
maec,calendar,temporal,dv,7,ewma,val,73,0.5526310420834217,0.6038235009077408,0.4882739125501797,0.7624028137726769,,6.973795732925626e-06
maec,calendar,temporal,dv,7,garch,test,506,0.5333036216415236,0.5828195822577896,0.31589715579835553,0.6389144838414621,,6.070263084540347e-10
maec,calendar,temporal,dv,7,garch,val,73,0.5503329654712493,0.5910538220466617,0.4904018888378914,0.7638837467604592,,0.0001444165532563093
maec,calendar,temporal,dv,7,gbdt_tickerFE,test,506,0.5082697655581512,0.5608636251281843,0.34800969254666453,0.5982137389215563,0.0019405471317256197,1.1068463681300935e-10
maec,calendar,temporal,dv,7,gbdt_tickerFE,val,73,0.5778248112297619,0.5866892667555952,0.4649449499483566,0.7171047760088858,0.020612193918249012,2.309122977125582e-05
maec,calendar,temporal,dv,7,har,test,506,0.4530281657525358,0.5222588877928309,0.41887164437243485,0.6746952713230472,,5.285919191003834e-19
maec,calendar,temporal,dv,7,har,val,73,0.4143606701118941,0.5167529861813169,0.6163097105257487,0.7952918672096755,,5.719588174842636e-07
maec,calendar,temporal,dv,7,persistence,test,506,0.7795664440832647,0.70244918397947,0.0,,,
maec,calendar,temporal,dv,7,persistence,val,73,1.0799352537163989,0.852921693547902,0.0,,,
maec,calendar,temporal,dv,15,ewma,test,507,0.31372946940428376,0.43444777941736534,0.22990089694822358,0.6243883109220543,,1.3067232498268837e-12
maec,calendar,temporal,dv,15,ewma,val,73,0.3857053607418759,0.5006052528302959,0.3442109131779515,0.7807602122670617,,6.329343263456138e-06
maec,calendar,temporal,dv,15,garch,test,507,0.3313056721863466,0.452049477481658,0.1867572993026977,0.5713300380621609,,0.0058850699844733585
maec,calendar,temporal,dv,15,garch,val,73,0.3604285521249259,0.48626209787803265,0.3871873841525889,0.7911884487226953,,0.0014293477183948532
maec,calendar,temporal,dv,15,gbdt_tickerFE,test,507,0.2804806496232115,0.41230132504739103,0.31151543682410143,0.595795672995594,0.00208845175751585,1.7718460162709822e-09
maec,calendar,temporal,dv,15,gbdt_tickerFE,val,73,0.28253116595357053,0.4077983473742064,0.5196311117815771,0.7445452301616686,0.00479828461451337,1.1409281994580599e-05
maec,calendar,temporal,dv,15,har,test,507,0.26330636681443975,0.3960276292104583,0.3536724576857575,0.6422654744740891,,4.562663092842942e-15
maec,calendar,temporal,dv,15,har,val,73,0.24242597272472893,0.3926430091709125,0.5878192956164521,0.8196964087375048,,5.314216491505023e-07
maec,calendar,temporal,dv,15,persistence,test,507,0.40738843632076094,0.49609866374672257,0.0,,,
maec,calendar,temporal,dv,15,persistence,val,73,0.5881545888648477,0.6252651400599677,0.0,,,
maec,calendar,temporal,dv,30,ewma,test,507,0.23941836375878978,0.37950584235452384,-0.01384024270166262,0.17386975194977222,,0.5998585864788541
maec,calendar,temporal,dv,30,ewma,val,73,0.3139392352239564,0.4583409971277724,-0.06833363854833263,0.13686289028754786,,0.24133014148833773
maec,calendar,temporal,dv,30,garch,test,507,0.2704731196441516,0.3995317445047274,-0.14534461333371795,0.475017263245643,,0.16477738421608157
maec,calendar,temporal,dv,30,garch,val,73,0.2870685840352568,0.4604149979722846,0.02310705230417498,0.7224793286437122,,0.8660114578724651
maec,calendar,temporal,dv,30,gbdt_tickerFE,test,507,0.19432198303278808,0.33991476928236214,0.1771247478797568,0.48346465204636535,0.0013391730111083214,0.0008623712006409446
maec,calendar,temporal,dv,30,gbdt_tickerFE,val,73,0.19274639924820966,0.36188908263902286,0.3440849727526631,0.553159323707269,0.004225299205844208,0.007141601964780148
maec,calendar,temporal,dv,30,har,test,507,0.180731964714908,0.32857155955462497,0.234672996282293,0.5065483984773782,,2.7887947557165234e-08
maec,calendar,temporal,dv,30,har,val,73,0.1736416177629697,0.32800222387251715,0.40909844806178464,0.6357213377761324,,0.00036874842290041956
maec,calendar,temporal,dv,30,persistence,test,507,0.23614999057523323,0.3750278084310831,0.0,,,
maec,calendar,temporal,dv,30,persistence,val,73,0.29385879457146136,0.44243398810827433,0.0,,,
maec,calendar,temporal,har_resid,3,ewma,test,245,1.1723740664070483,0.8384875439034487,-0.15115549116896498,-0.0942579543803667,,0.008633446412522353
maec,calendar,temporal,har_resid,3,ewma,val,41,1.3168714013369534,0.9094040164581522,-0.12360092245035603,-0.18867595818815336,,0.3044364773175884
maec,calendar,temporal,har_resid,3,garch,test,245,1.3350020743167363,0.8846732811618757,-0.310840125695935,0.07134636707174946,,0.0010723753747499272
maec,calendar,temporal,har_resid,3,garch,val,41,1.3564954177922866,0.9037517510449196,-0.15740952471417602,0.28292682926829277,,0.4078108785187156
maec,calendar,temporal,har_resid,3,gbdt_tickerFE,test,245,1.2260705286917697,0.8374060622722432,-0.20388011139605763,0.09634284335473763,0.0191381902040739,0.01407533605393415
maec,calendar,temporal,har_resid,3,gbdt_tickerFE,val,41,1.5435424540335756,0.9140676751179198,-0.31700462431839416,0.09083623693379791,0.0436578157054161,0.19204084503193342
maec,calendar,temporal,har_resid,3,har,test,245,1.0184324145615955,0.7835840774703342,0.0,,,
maec,calendar,temporal,har_resid,3,har,val,41,1.1720098969526582,0.8522458567080362,0.0,,,
maec,calendar,temporal,har_resid,3,persistence,test,245,1.0184324145615955,0.7835840774703342,0.0,,,
maec,calendar,temporal,har_resid,3,persistence,val,41,1.1720098969526582,0.8522458567080362,0.0,,,
maec,calendar,temporal,har_resid,7,ewma,test,506,0.5127953964121125,0.5614077196061836,-0.13192828874181783,-0.04974762526949544,,0.0001580133188786107
maec,calendar,temporal,har_resid,7,ewma,val,73,0.5526310420834217,0.6038235009077408,-0.3336956954292718,-0.23750462791558685,,0.002120436050226847
maec,calendar,temporal,har_resid,7,garch,test,506,0.5333036216415236,0.5828195822577896,-0.1771974944552075,0.19355529328474577,,0.007866023322824963
maec,calendar,temporal,har_resid,7,garch,val,73,0.5503329654712493,0.5910538220466617,-0.32814961739162474,0.1233493767740343,,0.09742818533464921
maec,calendar,temporal,har_resid,7,gbdt_tickerFE,test,506,0.5047479467224807,0.5551693738053161,-0.1141646036158305,0.09351618398127219,0.004720387514316897,0.013397869919403551
maec,calendar,temporal,har_resid,7,gbdt_tickerFE,val,73,0.5787267624491866,0.5938195344351694,-0.39667397075332234,-0.139220041959768,0.009537667262991935,0.014299722731274264
maec,calendar,temporal,har_resid,7,har,test,506,0.4530281657525358,0.5222588877928309,0.0,,,
maec,calendar,temporal,har_resid,7,har,val,73,0.4143606701118941,0.5167529861813169,0.0,,,
maec,calendar,temporal,har_resid,7,persistence,test,506,0.4530281657525358,0.5222588877928309,0.0,,,
maec,calendar,temporal,har_resid,7,persistence,val,73,0.4143606701118941,0.5167529861813169,0.0,,,
maec,calendar,temporal,har_resid,15,ewma,test,507,0.31372946940428376,0.43444777941736534,-0.19149974685336324,0.003032815968565894,,2.765157190337935e-05
maec,calendar,temporal,har_resid,15,ewma,val,73,0.3857053607418759,0.5006052528302959,-0.5910232571484348,-0.2953227199802543,,0.0003195089514773058
maec,calendar,temporal,har_resid,15,garch,test,507,0.3313056721863466,0.452049477481658,-0.25825165640536185,0.28026072577969596,,0.005577187577133752
maec,calendar,temporal,har_resid,15,garch,val,73,0.3604285521249259,0.48626209787803265,-0.4867571658016492,0.24765518943601136,,0.03658950273364572
maec,calendar,temporal,har_resid,15,gbdt_tickerFE,test,507,0.2797962059313267,0.41034122021904357,-0.06262605540605057,0.13814926019852808,0.0006801123658800395,0.15268771580970117
maec,calendar,temporal,har_resid,15,gbdt_tickerFE,val,73,0.27764835745667843,0.40862001206574733,-0.1452913000041623,0.05781809206466741,0.008470215796538567,0.2523622255442331
maec,calendar,temporal,har_resid,15,har,test,507,0.26330636681443975,0.3960276292104583,0.0,,,
maec,calendar,temporal,har_resid,15,har,val,73,0.24242597272472893,0.3926430091709125,0.0,,,
maec,calendar,temporal,har_resid,15,persistence,test,507,0.26330636681443975,0.3960276292104583,0.0,,,
maec,calendar,temporal,har_resid,15,persistence,val,73,0.24242597272472893,0.3926430091709125,0.0,,,
maec,calendar,temporal,har_resid,30,ewma,test,507,0.23941836375878978,0.37950584235452384,-0.32471510580021334,0.044081418490674,,6.886377427202797e-07
maec,calendar,temporal,har_resid,30,ewma,val,73,0.3139392352239564,0.4583409971277724,-0.8079723010442148,-0.15855238800444282,,0.00041270654069209444
maec,calendar,temporal,har_resid,30,garch,test,507,0.2704731196441516,0.3995317445047274,-0.4965427951320289,0.33496600784831576,,0.0002542666943852601
maec,calendar,temporal,har_resid,30,garch,val,73,0.2870685840352568,0.4604149979722846,-0.6532245422126917,0.42370109835863273,,0.0030360142702423767
maec,calendar,temporal,har_resid,30,gbdt_tickerFE,test,507,0.19296884500027386,0.33709229351551806,-0.0677073383486353,0.16319575079896578,0.001518996537662202,0.14854330691526432
maec,calendar,temporal,har_resid,30,gbdt_tickerFE,val,73,0.19601388054073335,0.36046502016402,-0.12884159377219687,0.037368875725040114,0.0042683769515349124,0.2615813606422274
maec,calendar,temporal,har_resid,30,har,test,507,0.180731964714908,0.32857155955462497,0.0,,,
maec,calendar,temporal,har_resid,30,har,val,73,0.1736416177629697,0.32800222387251715,0.0,,,
